48,61,368,78,77,82,34
1031,5,1,12,4,16,6
12,100,3,10,2,7,3
21,9,1682,76,59,115,23
57,2,9,934,9,46,0
41,1,3,22,2188,36,8
80,5,5,33,12,1437,3
9,4,8,12,6,17,462
