IB,S1P,0.016451,0.0080573,0.032456,0.012709,0.0071053,0.026159,0.0019009,0.0010623,0.0037491,0.0015881,0.00098663,0.0033036
S1P,BcD,0.0046128,0.0079049,0.014396,0.0064549,0.010804,0.01988,0.00083862,0.0013178,0.0023357,0.0011466,0.0017836,0.0032025
IB,DF,0.007856,0.010454,0.021509,0.013259,0.020259,0.039009,0.0015271,0.002241,0.0041919,0.0027171,0.0044492,0.0079739
IB,Nat,0.0056138,0.002534,0.0074892,0.0042628,0.0021883,0.0059815,0.00039512,0.00020107,0.00053786,0.00032222,0.00018199,0.00046373
DF,BcD,0.0087155,0.011261,0.015301,0.01788,0.02281,0.031238,0.0013296,0.0018128,0.0023464,0.0025744,0.0034564,0.0045627
DF,S1P,0.0078517,0.0029977,0.006391,0.01827,0.0067013,0.014495,0.00082156,0.00034335,0.0006924,0.001789,0.00072996,0.0015031
Nat,BcD,0.00066446,0.0017701,0.0041233,0.0012164,0.0033418,0.007989,0.00013345,0.00031142,0.00065133,0.00021948,0.00053815,0.0011839
Nat,S1P,0.00052495,0.0012042,0.0033422,0.0011862,0.0028066,0.0080361,9.1446e-05,0.00018435,0.00045875,0.00018525,0.0003923,0.0010283
S1P,DF,0.0019111,0.0071603,0.010936,0.0021552,0.007872,0.012085,0.00028354,0.00095798,0.001434,0.00031454,0.0010512,0.0015906
