0.019,0.014,0.02,0.021,0.014,0.025
0.032,0.017,0.025,0.042,0.017,0.032
0.011,0.012,0.018,0.011,0.023,0.011
0.023,0.029,0.016,0.013,0.019,0.023
0.029,0.017,0.013,0.022,0.023,0.029
0.032,0.017,0.025,0.041,0.017,0.032
0.032,0.017,0.028,0.023,0.035,0.032
0.03,0.019,0.014,0.022,0.022,0.03
0.025,0.019,0.016,0.024,0.03,0.025
0.01,0.01,0.018,0.011,0.022,0.01
0.031,0.015,0.026,0.047,0.026,0.031
