3,6,10,5000,43,11,3.9
3,9,10,5000,252,40,6.3
3,12,10,5000,1502,211,7.1
5,6,10,5000,57,11,5.2
5,9,10,5000,443,71,6.2
5,12,10,5000,2825,455,6.2
8,6,10,5000,159,29,5.5
8,9,10,5000,923,143,6.5
8,12,10,5000,4881,765,6.4
