0.018,0.018,0.016,0.015,0.016,0.015
0.024,0.019,0.017,0.016,0.017,0.024
0.022,0.022,0.018,0.018,0.017,0.022
0.019,0.016,0.018,0.017,0.019,0.019
0.018,0.021,0.017,0.017,0.019,0.018
0.017,0.016,0.017,0.017,0.014,0.017
0.017,0.017,0.018,0.019,0.015,0.017
0.023,0.022,0.023,0.022,0.022,0.023
0.017,0.017,0.021,0.02,0.02,0.017
0.015,0.015,0.014,0.016,0.018,0.015
0.016,0.017,0.015,0.016,0.016,0.016
