IB,Fin,0.013102,0.0075144,0.019531,0.012956,0.0086725,0.020716,0.00071336,0.00052747,0.0012577,0.0008564,0.0007088,0.0016147
IB,DF,0.0068441,0.014137,0.022139,0.01668,0.041019,0.059767,0.0013093,0.0033604,0.0049405,0.0037885,0.011066,0.015651
Fin,BcD,0.0044997,0.0067746,0.014587,0.0050135,0.007716,0.016408,0.0013163,0.0017564,0.0040019,0.0014403,0.0019703,0.0044435
IB,Nat,0.0047146,0.0026718,0.0086385,0.0052219,0.0034393,0.010266,0.0002207,0.00015876,0.00047533,0.00029418,0.00023668,0.00067766
DF,BcD,0.009003,0.010797,0.01123,0.026686,0.034695,0.034594,0.00081403,0.0010445,0.0010382,0.0023448,0.0030969,0.0031109
Nat,BcD,0.00064445,0.0017698,0.0046316,0.0011268,0.0031228,0.008222,8.3927e-05,0.00020972,0.00049899,0.0001345,0.00034719,0.00085197
Nat,Fin,0.00036954,0.00073164,0.0023434,0.00068765,0.0013701,0.004413,3.0403e-05,5.5118e-05,0.00016084,5.1875e-05,9.7039e-05,0.0002918
