IB,Fin,0.018481,0.010454,0.026987,0.017654,0.011487,0.027249,0.00094136,0.00068046,0.0016377,0.0010812,0.00087673,0.0020032
IB,DF,0.0081707,0.016614,0.025788,0.019179,0.045568,0.065696,0.0014689,0.0036821,0.0054579,0.0040607,0.011591,0.016414
Fin,BcD,0.0092507,0.01427,0.029959,0.010355,0.016221,0.033636,0.0025935,0.003605,0.0081199,0.0028572,0.0040709,0.0090602
IB,Nat,0.013273,0.007336,0.023947,0.014171,0.0089764,0.026978,0.0005698,0.00040005,0.0012122,0.00072649,0.00057176,0.0016458
DF,BcD,0.010962,0.011887,0.013222,0.030168,0.036933,0.038406,0.00088306,0.0010949,0.0011271,0.0025245,0.0032544,0.0033715
Nat,BcD,0.0013358,0.0036714,0.0097028,0.0023839,0.0065553,0.017238,0.00015266,0.00039545,0.00098387,0.00025468,0.0006762,0.0017214
Nat,Fin,0.0010078,0.0019925,0.0064657,0.0019162,0.0037785,0.012217,7.2626e-05,0.00013633,0.00041593,0.00012899,0.00024785,0.00077316
