NaN,NaN,NaN,NaN,NaN,NaN
0.01,0.013,0.015,0.011,0.005,0.01
0.005,0.005,0.005,0.006,0.005,0.005
0.004,0.008,0.005,0.009,0.006,0.004
0.008,0.006,0.006,0.008,0.013,0.008
NaN,NaN,NaN,NaN,NaN,NaN
0.009,0.007,0.006,0.006,0.007,0.009
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
0.005,0.005,0.005,0.006,0.005,0.005
NaN,NaN,NaN,NaN,NaN,NaN
